4,4,562.0,552.0,38.0,81.0,1,2,1.0
4,5,1659.0,795.0,49.0,111.0,1,2,1.0
4,6,1701.0,466.0,31.0,79.0,1,2,1.0
4,7,871.0,642.0,28.0,94.0,1,2,1.0
4,8,564.0,394.0,25.0,74.0,1,2,1.0
4,9,1327.0,203.0,19.0,51.0,1,2,1.0
4,10,1204.0,395.0,21.0,76.0,1,2,1.0
4,11,318.0,359.0,32.0,69.0,1,2,1.0
4,12,216.0,461.0,34.0,83.0,1,2,1.0
4,13,1618.0,302.0,28.0,60.0,1,2,1.0
4,14,434.0,265.0,25.0,57.0,1,2,1.0
4,15,1061.0,316.0,23.0,60.0,1,2,1.0
4,16,813.0,314.0,18.0,65.0,1,2,1.0
4,17,473.0,675.0,42.0,97.0,1,2,1.0
4,18,953.0,208.0,22.0,52.0,1,2,1.0
4,19,739.0,264.0,21.0,57.0,1,2,1.0
4,20,498.0,170.0,18.0,47.0,1,2,1.0
4,21,843.0,515.0,24.0,88.0,1,2,1.0
4,22,904.0,394.0,18.0,72.0,1,2,1.0
4,23,931.0,455.0,11.0,12.0,1,1,1.0
5,1,1017.0,520.0,27.0,79.0,1,2,1.0
5,2,176.0,567.0,41.0,92.0,1,2,1.0
5,3,921.0,601.0,42.0,84.0,1,2,1.0
5,4,562.0,552.0,38.0,81.0,1,2,1.0
5,5,1658.0,795.0,50.0,111.0,1,2,1.0
5,6,1701.0,467.0,31.0,77.0,1,2,1.0
5,7,871.0,642.0,28.0,94.0,1,2,1.0
5,8,564.0,394.0,25.0,74.0,1,2,1.0
5,9,1327.0,203.0,19.0,51.0,1,2,1.0
5,10,1204.0,395.0,21.0,76.0,1,2,1.0
5,11,318.0,359.0,32.0,68.0,1,2,1.0
5,12,216.0,462.0,34.0,82.0,1,2,1.0
5,13,1618.0,302.0,28.0,60.0,1,2,1.0
5,14,434.0,265.0,25.0,57.0,1,2,1.0
5,15,1061.0,316.0,23.0,60.0,1,2,1.0
5,16,813.0,314.0,19.0,65.0,1,2,1.0
5,17,473.0,675.0,42.0,97.0,1,2,1.0
5,18,953.0,208.0,22.0,52.0,1,2,1.0
5,19,738.0,264.0,22.0,57.0,1,2,1.0
5,20,498.0,170.0,18.0,47.0,1,2,1.0
5,21,843.0,516.0,24.0,87.0,1,2,1.0
5,22,905.0,394.0,17.0,72.0,1,2,1.0
5,23,931.0,455.0,11.0,12.0,1,1,1.0
6,1,1012.0,521.0,32.0,79.0,1,2,1.0
6,2,176.0,566.0,41.0,93.0,1,2,1.0
6,3,921.0,601.0,42.0,84.0,1,2,1.0
6,4,562.0,552.0,38.0,81.0,1,2,1.0
6,5,1658.0,795.0,50.0,111.0,1,2,1.0
6,6,1701.0,466.0,30.0,77.0,1,2,1.0
6,7,871.0,642.0,29.0,94.0,1,2,1.0
6,8,564.0,394.0,25.0,74.0,1,2,1.0
6,9,1327.0,203.0,19.0,51.0,1,2,1.0
6,10,1204.0,395.0,21.0,76.0,1,2,1.0
6,11,318.0,359.0,33.0,68.0,1,2,1.0
6,12,215.0,463.0,35.0,81.0,1,2,1.0
6,13,1619.0,302.0,28.0,60.0,1,2,1.0
6,14,434.0,265.0,25.0,57.0,1,2,1.0
6,15,1061.0,316.0,23.0,60.0,1,2,1.0
6,16,813.0,314.0,19.0,65.0,1,2,1.0
6,17,473.0,675.0,41.0,97.0,1,2,1.0
6,18,953.0,208.0,22.0,52.0,1,2,1.0
6,19,737.0,265.0,23.0,56.0,1,2,1.0
6,20,498.0,170.0,18.0,47.0,1,2,1.0
6,21,843.0,516.0,24.0,87.0,1,2,1.0
6,22,905.0,394.0,17.0,72.0,1,2,1.0
6,23,931.0,455.0,11.0,12.0,1,1,1.0
7,1,1010.0,521.0,34.0,79.0,1,2,1.0
7,2,176.0,566.0,41.0,93.0,1,2,1.0
7,3,921.0,601.0,42.0,84.0,1,2,1.0
7,4,561.0,552.0,39.0,81.0,1,2,1.0
7,5,1658.0,795.0,50.0,111.0,1,2,1.0
7,6,1701.0,466.0,29.0,77.0,1,2,1.0
7,7,871.0,642.0,30.0,94.0,1,2,1.0
7,8,564.0,394.0,25.0,74.0,1,2,1.0
7,9,1327.0,203.0,19.0,50.0,1,2,1.0
7,10,1204.0,395.0,21.0,76.0,1,2,1.0
7,11,318.0,359.0,32.0,68.0,1,2,1.0
7,12,214.0,464.0,36.0,80.0,1,2,1.0
7,13,1620.0,302.0,27.0,60.0,1,2,1.0
7,14,434.0,265.0,25.0,57.0,1,2,1.0
7,15,1060.0,316.0,24.0,60.0,1,2,1.0
7,16,813.0,314.0,19.0,65.0,1,2,1.0
7,17,473.0,675.0,41.0,97.0,1,2,1.0
7,18,953.0,208.0,22.0,52.0,1,2,1.0
7,19,737.0,265.0,23.0,56.0,1,2,1.0
7,20,498.0,170.0,19.0,47.0,1,2,1.0
7,21,844.0,516.0,23.0,87.0,1,2,1.0
7,22,905.0,394.0,17.0,72.0,1,2,1.0
7,23,931.0,456.0,11.0,11.0,1,1,1.0
8,1,1010.0,518.0,34.0,82.0,1,2,1.0
8,2,177.0,566.0,40.0,93.0,1,2,1.0
8,3,921.0,601.0,42.0,84.0,1,2,1.0
8,4,561.0,551.0,39.0,82.0,1,2,1.0
8,5,1658.0,795.0,50.0,111.0,1,2,1.0
8,6,1702.0,466.0,28.0,77.0,1,2,1.0
8,7,872.0,642.0,30.0,94.0,1,2,1.0
8,8,564.0,394.0,25.0,74.0,1,2,1.0
8,9,1327.0,203.0,20.0,50.0,1,2,1.0
8,10,1204.0,395.0,21.0,76.0,1,2,1.0
8,11,318.0,359.0,32.0,69.0,1,2,1.0
8,12,213.0,464.0,37.0,80.0,1,2,1.0
8,13,1621.0,302.0,26.0,60.0,1,2,1.0
8,14,434.0,265.0,25.0,57.0,1,2,1.0
8,15,1060.0,316.0,24.0,60.0,1,2,1.0
8,16,813.0,314.0,19.0,65.0,1,2,1.0
8,17,474.0,675.0,40.0,97.0,1,2,1.0
8,18,953.0,208.0,22.0,52.0,1,2,1.0
8,19,737.0,265.0,24.0,56.0,1,2,1.0
8,20,498.0,170.0,19.0,47.0,1,2,1.0
8,21,844.0,517.0,23.0,86.0,1,2,1.0
8,22,905.0,394.0,17.0,72.0,1,2,1.0
8,23,931.0,456.0,11.0,11.0,1,1,1.0
9,1,1011.0,516.0,33.0,83.0,1,2,1.0
9,2,178.0,567.0,39.0,92.0,1,2,1.0
9,3,921.0,601.0,42.0,84.0,1,2,1.0
9,4,561.0,551.0,39.0,82.0,1,2,1.0
9,5,1658.0,795.0,50.0,111.0,1,2,1.0
9,6,1702.0,466.0,27.0,77.0,1,2,1.0
9,7,872.0,642.0,30.0,94.0,1,2,1.0
9,8,564.0,394.0,24.0,74.0,1,2,1.0
9,9,1327.0,203.0,20.0,50.0,1,2,1.0
9,10,1205.0,395.0,20.0,76.0,1,2,1.0
9,11,318.0,359.0,32.0,69.0,1,2,1.0
9,12,212.0,464.0,38.0,80.0,1,2,1.0
9,13,1621.0,302.0,26.0,60.0,1,2,1.0
9,14,434.0,265.0,25.0,57.0,1,2,1.0
9,15,1061.0,316.0,23.0,60.0,1,2,1.0
9,16,813.0,314.0,19.0,65.0,1,2,1.0
9,17,474.0,675.0,40.0,97.0,1,2,1.0
9,18,953.0,208.0,22.0,52.0,1,2,1.0
9,19,737.0,265.0,24.0,56.0,1,2,1.0
9,20,498.0,170.0,19.0,47.0,1,2,1.0
9,21,844.0,517.0,23.0,86.0,1,2,1.0
9,22,905.0,394.0,18.0,72.0,1,2,1.0
9,23,931.0,456.0,11.0,11.0,1,1,1.0
10,1,1012.0,512.0,32.0,85.0,1,2,1.0
10,2,179.0,566.0,38.0,93.0,1,2,1.0
10,3,921.0,601.0,42.0,84.0,1,2,1.0
10,4,561.0,551.0,39.0,82.0,1,2,1.0
10,5,1658.0,795.0,50.0,111.0,1,2,1.0
10,6,1702.0,466.0,27.0,76.0,1,2,1.0
10,7,873.0,641.0,30.0,95.0,1,2,1.0
10,8,564.0,394.0,24.0,74.0,1,2,1.0
10,9,1328.0,203.0,19.0,50.0,1,2,1.0
10,10,1205.0,395.0,20.0,76.0,1,2,1.0
10,11,318.0,359.0,32.0,68.0,1,2,1.0
10,12,212.0,464.0,38.0,80.0,1,2,1.0
10,13,1621.0,302.0,27.0,60.0,1,2,1.0
10,14,433.0,265.0,26.0,57.0,1,2,1.0
10,15,1061.0,316.0,23.0,60.0,1,2,1.0
10,16,813.0,315.0,19.0,64.0,1,2,1.0
10,17,474.0,675.0,40.0,97.0,1,2,1.0
10,18,953.0,208.0,22.0,52.0,1,2,1.0
10,19,737.0,265.0,24.0,56.0,1,2,1.0
10,20,498.0,170.0,19.0,47.0,1,2,1.0
10,21,844.0,518.0,23.0,85.0,1,2,1.0
10,22,906.0,395.0,17.0,71.0,1,2,1.0
10,23,931.0,456.0,11.0,11.0,1,1,1.0
11,1,1013.0,509.0,31.0,86.0,1,2,1.0
11,2,180.0,566.0,37.0,93.0,1,2,1.0
11,3,921.0,601.0,42.0,84.0,1,2,1.0
11,4,562.0,551.0,38.0,82.0,1,2,1.0
11,5,1658.0,795.0,50.0,111.0,1,2,1.0
11,6,1702.0,466.0,27.0,76.0,1,2,1.0
11,7,874.0,641.0,30.0,95.0,1,2,1.0
11,8,564.0,394.0,24.0,74.0,1,2,1.0
11,9,1328.0,203.0,20.0,50.0,1,2,1.0
11,10,1205.0,395.0,21.0,76.0,1,2,1.0
11,11,318.0,359.0,32.0,68.0,1,2,1.0
11,12,212.0,465.0,38.0,79.0,1,2,1.0
11,13,1621.0,302.0,27.0,60.0,1,2,1.0
11,14,433.0,265.0,26.0,57.0,1,2,1.0
11,15,1061.0,316.0,23.0,60.0,1,2,1.0
11,16,813.0,315.0,19.0,64.0,1,2,1.0
11,17,475.0,675.0,39.0,97.0,1,2,1.0
11,18,952.0,208.0,23.0,52.0,1,2,1.0
11,19,737.0,265.0,25.0,57.0,1,2,1.0
11,20,499.0,170.0,18.0,47.0,1,2,1.0
11,21,845.0,518.0,22.0,85.0,1,2,1.0
11,22,906.0,395.0,17.0,71.0,1,2,1.0
11,23,931.0,456.0,11.0,11.0,1,1,1.0
12,1,1013.0,506.0,32.0,86.0,1,2,1.0
12,2,181.0,566.0,37.0,93.0,1,2,1.0
12,3,921.0,601.0,42.0,84.0,1,2,1.0
12,4,562.0,550.0,38.0,83.0,1,2,1.0
12,5,1658.0,795.0,50.0,111.0,1,2,1.0
12,6,1701.0,466.0,28.0,76.0,1,2,1.0
12,7,874.0,641.0,30.0,94.0,1,2,1.0
12,8,564.0,394.0,23.0,74.0,1,2,1.0
12,9,1328.0,203.0,20.0,50.0,1,2,1.0
12,10,1205.0,395.0,21.0,76.0,1,2,1.0
12,11,318.0,359.0,32.0,68.0,1,2,1.0
12,12,211.0,465.0,38.0,79.0,1,2,1.0
12,13,1621.0,302.0,27.0,60.0,1,2,1.0
12,14,433.0,265.0,26.0,57.0,1,2,1.0
12,15,1061.0,316.0,23.0,60.0,1,2,1.0
12,16,813.0,315.0,19.0,64.0,1,2,1.0
12,17,475.0,675.0,39.0,97.0,1,2,1.0
12,18,952.0,208.0,23.0,52.0,1,2,1.0
12,19,737.0,265.0,25.0,57.0,1,2,1.0
12,20,499.0,170.0,18.0,47.0,1,2,1.0
12,21,845.0,519.0,22.0,84.0,1,2,1.0
12,22,906.0,395.0,18.0,71.0,1,2,1.0
12,23,931.0,456.0,11.0,11.0,1,1,1.0
13,1,1013.0,504.0,33.0,85.0,1,2,1.0
13,2,182.0,566.0,36.0,93.0,1,2,1.0
13,3,921.0,601.0,42.0,84.0,1,2,1.0
13,4,562.0,550.0,38.0,83.0,1,2,1.0
13,5,1658.0,795.0,50.0,111.0,1,2,1.0
13,6,1700.0,466.0,29.0,76.0,1,2,1.0
13,7,875.0,640.0,29.0,95.0,1,2,1.0
13,8,564.0,394.0,23.0,74.0,1,2,1.0
13,9,1328.0,203.0,21.0,50.0,1,2,1.0
13,10,1205.0,395.0,21.0,76.0,1,2,1.0
13,11,318.0,359.0,32.0,68.0,1,2,1.0
13,12,211.0,465.0,38.0,79.0,1,2,1.0
13,13,1621.0,302.0,27.0,60.0,1,2,1.0
13,14,433.0,265.0,26.0,57.0,1,2,1.0
13,15,1061.0,316.0,23.0,60.0,1,2,1.0
13,16,813.0,315.0,19.0,64.0,1,2,1.0
13,17,475.0,675.0,39.0,97.0,1,2,1.0
13,18,952.0,208.0,23.0,52.0,1,2,1.0
13,19,737.0,265.0,25.0,57.0,1,2,1.0
13,20,499.0,170.0,18.0,47.0,1,2,1.0
13,21,845.0,519.0,22.0,84.0,1,2,1.0
13,22,906.0,395.0,18.0,71.0,1,2,1.0
13,23,931.0,456.0,11.0,11.0,1,1,1.0
14,1,1013.0,502.0,33.0,85.0,1,2,1.0
14,2,183.0,566.0,36.0,93.0,1,2,1.0
14,3,921.0,601.0,42.0,84.0,1,2,1.0
14,4,562.0,550.0,38.0,83.0,1,2,1.0
14,5,1658.0,795.0,50.0,111.0,1,2,1.0
14,6,1700.0,466.0,30.0,76.0,1,2,1.0
14,7,876.0,640.0,29.0,95.0,1,2,1.0
14,8,564.0,394.0,22.0,74.0,1,2,1.0
14,9,1329.0,203.0,20.0,51.0,1,2,1.0
14,10,1205.0,395.0,21.0,76.0,1,2,1.0
14,11,317.0,359.0,33.0,69.0,1,2,1.0
14,12,210.0,465.0,38.0,79.0,1,2,1.0
14,13,1621.0,302.0,27.0,60.0,1,2,1.0
14,14,433.0,265.0,26.0,57.0,1,2,1.0
14,15,1061.0,316.0,23.0,60.0,1,2,1.0
14,16,813.0,315.0,19.0,64.0,1,2,1.0
14,17,476.0,675.0,38.0,97.0,1,2,1.0
14,18,952.0,208.0,23.0,52.0,1,2,1.0
14,19,736.0,265.0,26.0,57.0,1,2,1.0
14,20,499.0,170.0,18.0,47.0,1,2,1.0
14,21,846.0,519.0,21.0,84.0,1,2,1.0
14,22,906.0,395.0,19.0,71.0,1,2,1.0
14,23,931.0,456.0,11.0,11.0,1,1,1.0
15,1,1013.0,501.0,33.0,85.0,1,2,1.0
15,2,184.0,566.0,36.0,94.0,1,2,1.0
15,3,921.0,601.0,42.0,84.0,1,2,1.0
15,4,562.0,549.0,38.0,84.0,1,2,1.0
15,5,1659.0,795.0,49.0,111.0,1,2,1.0
15,6,1699.0,466.0,31.0,76.0,1,2,1.0
15,7,877.0,639.0,28.0,96.0,1,2,1.0
15,8,563.0,394.0,23.0,74.0,1,2,1.0
15,9,1329.0,203.0,20.0,51.0,1,2,1.0
15,10,1205.0,395.0,21.0,76.0,1,2,1.0
15,11,317.0,359.0,33.0,69.0,1,2,1.0
15,12,210.0,465.0,37.0,79.0,1,2,1.0
15,13,1621.0,302.0,28.0,60.0,1,2,1.0
15,14,433.0,265.0,26.0,57.0,1,2,1.0
15,15,1061.0,316.0,23.0,60.0,1,2,1.0
15,16,813.0,315.0,19.0,64.0,1,2,1.0
15,17,476.0,675.0,39.0,98.0,1,2,1.0
15,18,952.0,208.0,23.0,52.0,1,2,1.0
15,19,737.0,265.0,24.0,57.0,1,2,1.0
15,20,499.0,170.0,18.0,47.0,1,2,1.0
15,21,846.0,520.0,22.0,83.0,1,2,1.0
15,22,906.0,395.0,19.0,71.0,1,2,1.0
15,23,931.0,456.0,11.0,12.0,1,1,1.0
16,1,1013.0,500.0,33.0,85.0,1,2,1.0
16,2,184.0,566.0,36.0,95.0,1,2,1.0
16,3,921.0,601.0,42.0,84.0,1,2,1.0
16,4,563.0,549.0,37.0,84.0,1,2,1.0
16,5,1659.0,795.0,49.0,111.0,1,2,1.0
16,6,1699.0,466.0,31.0,76.0,1,2,1.0
16,7,878.0,639.0,28.0,95.0,1,2,1.0
16,8,563.0,394.0,22.0,74.0,1,2,1.0
16,9,1329.0,203.0,21.0,51.0,1,2,1.0
16,10,1205.0,395.0,21.0,76.0,1,2,1.0
16,11,317.0,359.0,33.0,69.0,1,2,1.0
16,12,210.0,466.0,35.0,78.0,1,2,1.0
16,13,1621.0,302.0,28.0,60.0,1,2,1.0
16,14,433.0,265.0,26.0,57.0,1,2,1.0
16,15,1061.0,316.0,23.0,60.0,1,2,1.0
16,16,813.0,315.0,18.0,64.0,1,2,1.0
16,17,477.0,675.0,38.0,98.0,1,2,1.0
16,18,952.0,208.0,23.0,52.0,1,2,1.0
16,19,737.0,265.0,24.0,57.0,1,2,1.0
16,20,499.0,170.0,19.0,47.0,1,2,1.0
16,21,846.0,520.0,22.0,83.0,1,2,1.0
16,22,906.0,395.0,19.0,71.0,1,2,1.0
16,23,930.0,456.0,12.0,12.0,1,1,1.0
17,1,1014.0,500.0,33.0,85.0,1,2,1.0
17,2,185.0,566.0,36.0,95.0,1,2,1.0
17,3,921.0,601.0,42.0,84.0,1,2,1.0
17,4,563.0,548.0,37.0,85.0,1,2,1.0
17,5,1659.0,795.0,49.0,111.0,1,2,1.0
17,6,1699.0,465.0,31.0,77.0,1,2,1.0
17,7,879.0,639.0,27.0,95.0,1,2,1.0
17,8,563.0,394.0,22.0,74.0,1,2,1.0
17,9,1329.0,203.0,21.0,51.0,1,2,1.0
17,10,1205.0,396.0,21.0,75.0,1,2,1.0
17,11,317.0,359.0,33.0,69.0,1,2,1.0
17,12,209.0,466.0,35.0,78.0,1,2,1.0
17,13,1621.0,302.0,28.0,60.0,1,2,1.0
17,14,434.0,265.0,24.0,57.0,1,2,1.0
17,15,1061.0,316.0,24.0,60.0,1,2,1.0
17,16,813.0,315.0,18.0,64.0,1,2,1.0
17,17,477.0,675.0,38.0,97.0,1,2,1.0
17,18,952.0,208.0,23.0,52.0,1,2,1.0
17,19,737.0,266.0,23.0,56.0,1,2,1.0
17,20,499.0,170.0,19.0,47.0,1,2,1.0
17,21,847.0,520.0,21.0,83.0,1,2,1.0
17,22,906.0,395.0,20.0,71.0,1,2,1.0
17,23,930.0,455.0,12.0,13.0,1,1,1.0
18,1,1014.0,500.0,33.0,85.0,1,2,1.0
18,2,186.0,566.0,35.0,96.0,1,2,1.0
18,3,921.0,601.0,42.0,84.0,1,2,1.0
18,4,564.0,547.0,37.0,86.0,1,2,1.0
18,5,1659.0,795.0,49.0,111.0,1,2,1.0
18,6,1699.0,465.0,32.0,77.0,1,2,1.0
18,7,880.0,638.0,26.0,95.0,1,2,1.0
18,8,562.0,394.0,22.0,74.0,1,2,1.0
18,9,1329.0,203.0,22.0,51.0,1,2,1.0
18,10,1205.0,396.0,21.0,75.0,1,2,1.0
18,11,317.0,359.0,33.0,69.0,1,2,1.0
18,12,209.0,466.0,32.0,78.0,1,2,1.0
18,13,1621.0,302.0,28.0,60.0,1,2,1.0
18,14,434.0,265.0,24.0,57.0,1,2,1.0
18,15,1061.0,316.0,24.0,60.0,1,2,1.0
18,16,813.0,315.0,18.0,64.0,1,2,1.0
18,17,477.0,675.0,39.0,97.0,1,2,1.0
18,18,952.0,208.0,23.0,52.0,1,2,1.0
18,19,737.0,266.0,22.0,57.0,1,2,1.0
18,20,499.0,170.0,19.0,48.0,1,2,1.0
18,21,847.0,520.0,21.0,83.0,1,2,1.0
18,22,907.0,395.0,19.0,71.0,1,2,1.0
18,23,930.0,455.0,12.0,13.0,1,1,1.0
19,1,1014.0,500.0,33.0,85.0,1,2,1.0
19,2,186.0,566.0,36.0,97.0,1,2,1.0
19,3,921.0,601.0,42.0,84.0,1,2,1.0
19,4,564.0,547.0,37.0,86.0,1,2,1.0
19,5,1659.0,795.0,49.0,111.0,1,2,1.0
19,6,1699.0,465.0,32.0,77.0,1,2,1.0
19,7,880.0,638.0,27.0,95.0,1,2,1.0
19,8,562.0,394.0,22.0,74.0,1,2,1.0
19,9,1329.0,203.0,23.0,51.0,1,2,1.0
19,10,1205.0,396.0,21.0,75.0,1,2,1.0
19,11,317.0,359.0,33.0,69.0,1,2,1.0
19,12,209.0,466.0,30.0,78.0,1,2,1.0
19,13,1621.0,302.0,28.0,60.0,1,2,1.0
19,14,434.0,265.0,24.0,57.0,1,2,1.0
19,15,1061.0,316.0,24.0,60.0,1,2,1.0
19,16,813.0,315.0,18.0,64.0,1,2,1.0
19,17,478.0,675.0,38.0,97.0,1,2,1.0
19,18,952.0,208.0,23.0,52.0,1,2,1.0
19,19,737.0,266.0,21.0,57.0,1,2,1.0
19,20,499.0,171.0,19.0,47.0,1,2,1.0
19,21,847.0,520.0,21.0,83.0,1,2,1.0
19,22,907.0,395.0,19.0,71.0,1,2,1.0
19,23,930.0,455.0,12.0,13.0,1,1,1.0
20,1,1014.0,501.0,33.0,85.0,1,2,1.0
20,2,187.0,566.0,35.0,97.0,1,2,1.0
20,3,921.0,601.0,42.0,84.0,1,2,1.0
20,4,564.0,547.0,37.0,86.0,1,2,1.0
20,5,1659.0,795.0,49.0,111.0,1,2,1.0
20,6,1700.0,465.0,32.0,77.0,1,2,1.0
20,7,880.0,638.0,27.0,94.0,1,2,1.0
20,8,562.0,394.0,21.0,74.0,1,2,1.0
20,9,1330.0,203.0,22.0,51.0,1,2,1.0
20,10,1205.0,396.0,21.0,75.0,1,2,1.0
20,11,317.0,359.0,33.0,69.0,1,2,1.0
20,12,208.0,466.0,28.0,78.0,1,2,1.0
20,13,1621.0,302.0,28.0,60.0,1,2,1.0
20,14,434.0,265.0,23.0,57.0,1,2,1.0
20,15,1061.0,316.0,24.0,60.0,1,2,1.0
20,16,813.0,315.0,18.0,64.0,1,2,1.0
20,17,478.0,675.0,38.0,97.0,1,2,1.0
20,18,952.0,208.0,23.0,52.0,1,2,1.0
20,19,737.0,266.0,21.0,58.0,1,2,1.0
20,20,499.0,171.0,19.0,47.0,1,2,1.0
20,21,846.0,520.0,23.0,83.0,1,2,1.0
20,22,907.0,395.0,20.0,71.0,1,2,1.0
20,23,930.0,455.0,12.0,13.0,1,1,1.0
21,1,1014.0,503.0,33.0,84.0,1,2,1.0
21,2,188.0,566.0,34.0,97.0,1,2,1.0
21,3,921.0,601.0,42.0,84.0,1,2,1.0
21,4,565.0,547.0,36.0,86.0,1,2,1.0
21,5,1659.0,795.0,49.0,111.0,1,2,1.0
21,6,1700.0,465.0,32.0,77.0,1,2,1.0
21,7,881.0,638.0,27.0,93.0,1,2,1.0
21,8,562.0,394.0,21.0,74.0,1,2,1.0
21,9,1330.0,203.0,23.0,51.0,1,2,1.0
21,10,1205.0,396.0,21.0,75.0,1,2,1.0
21,11,317.0,359.0,33.0,69.0,1,2,1.0
21,12,208.0,466.0,25.0,78.0,1,2,1.0
21,13,1621.0,302.0,28.0,60.0,1,2,1.0
21,14,434.0,265.0,23.0,57.0,1,2,1.0
21,15,1061.0,316.0,24.0,60.0,1,2,1.0
21,16,813.0,315.0,18.0,64.0,1,2,1.0
21,17,479.0,675.0,38.0,97.0,1,2,1.0
21,18,952.0,208.0,23.0,52.0,1,2,1.0
21,19,738.0,266.0,20.0,58.0,1,2,1.0
21,20,499.0,171.0,19.0,47.0,1,2,1.0
21,21,846.0,521.0,23.0,82.0,1,2,1.0
21,22,907.0,394.0,20.0,72.0,1,2,1.0
21,23,930.0,455.0,12.0,13.0,1,1,1.0
22,1,1015.0,505.0,32.0,84.0,1,2,1.0
22,2,188.0,566.0,34.0,97.0,1,2,1.0
22,3,921.0,601.0,42.0,84.0,1,2,1.0
22,4,566.0,546.0,35.0,87.0,1,2,1.0
22,5,1659.0,795.0,49.0,111.0,1,2,1.0
22,6,1701.0,464.0,32.0,78.0,1,2,1.0
22,7,881.0,638.0,27.0,92.0,1,2,1.0
22,8,562.0,394.0,21.0,74.0,1,2,1.0
22,9,1329.0,203.0,24.0,51.0,1,2,1.0
22,10,1205.0,396.0,21.0,75.0,1,2,1.0
22,11,317.0,359.0,33.0,69.0,1,2,1.0
